@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute ~-1 numeric
@attribute ~-2 numeric
@attribute ~-3 numeric
@attribute ~-4 numeric
@attribute ~-5 numeric
@attribute ~-6 numeric
@attribute ~-7 numeric
@attribute ~-8 numeric
@attribute ~-9 numeric
@attribute ~-10 numeric
@attribute ~-11 numeric
@attribute ~-12 numeric
@attribute ~-13 numeric
@attribute ~-14 numeric
@attribute ~-15 numeric
@attribute ~-16 numeric
@attribute ~-17 numeric
@attribute ~-18 numeric
@attribute ~-19 numeric
@attribute ~-20 numeric
@attribute ~-21 numeric
@attribute ~-22 numeric
@attribute ~-23 numeric
@attribute ~-24 numeric
@attribute ~-25 numeric
@attribute ~-26 numeric
@attribute ~-27 numeric
@attribute ~-28 numeric
@attribute ~-29 numeric
@attribute ~-30 numeric
@attribute ~-31 numeric
@attribute ~-32 numeric
@attribute ~-33 numeric
@attribute ~-34 numeric
@attribute ~-35 numeric
@attribute ~-36 numeric
@attribute ~-37 numeric
@attribute ~-38 numeric
@attribute ~-39 numeric
@attribute ~-40 numeric
@attribute ~-41 numeric
@attribute ~-42 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric

@data
6030,'2024/11/28 11:24:16:496',13,0.757819,0.702198,0.681364,0.659972,0.634726,0.747258,0.728905,0.705989,0.681504,0.759374,0.737847,0.708176,0.678328,0.763611,0.739301,0.706853,0.676984,0.759215,0.740356,0.716806,0.694771,0.857923,0.74161,0.617307,0.541958,0.470416,0.515147,0.380738,0.297859,0.230834,0.534367,0.370947,0.281052,0.202506,0.571044,0.414445,0.328224,0.260619,0.616147,0.504163,0.43099,0.36986,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6031,'2024/11/28 11:24:16:536',13,0.757758,0.705009,0.684666,0.66286,0.638155,0.753947,0.737565,0.714827,0.689053,0.765595,0.742754,0.712971,0.682291,0.76901,0.742816,0.710903,0.680849,0.763569,0.744929,0.72343,0.703167,0.8701,0.749095,0.624696,0.550586,0.480564,0.525479,0.38992,0.304397,0.235467,0.547446,0.382288,0.287825,0.208315,0.587114,0.430668,0.343552,0.274911,0.635788,0.527146,0.453578,0.390604,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6032,'2024/11/28 11:24:16:570',13,0.760445,0.710511,0.689934,0.668223,0.643991,0.755214,0.739016,0.717465,0.692575,0.769409,0.748626,0.719288,0.68829,0.776354,0.752221,0.7209,0.69019,0.774491,0.756475,0.734537,0.712595,0.878624,0.76652,0.63708,0.56165,0.490423,0.535393,0.400497,0.316245,0.247562,0.553327,0.393169,0.300046,0.222588,0.591768,0.439298,0.354349,0.286283,0.643835,0.541715,0.470348,0.407677,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6033,'2024/11/28 11:24:16:600',13,0.768747,0.720547,0.701255,0.682652,0.660685,0.757926,0.748536,0.732204,0.712157,0.773822,0.762425,0.736876,0.708584,0.784205,0.770372,0.744831,0.717895,0.78781,0.779617,0.759248,0.73673,0.894029,0.784075,0.653445,0.573705,0.501571,0.55441,0.416366,0.330296,0.260731,0.571488,0.421132,0.332248,0.257233,0.610622,0.467126,0.384733,0.317116,0.667128,0.570815,0.502039,0.440953,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6034,'2024/11/28 11:24:16:627',13,0.776347,0.728394,0.707724,0.688893,0.667896,0.758661,0.748684,0.733346,0.714545,0.776749,0.76741,0.747229,0.722873,0.790101,0.781544,0.760967,0.736923,0.798168,0.790905,0.771938,0.749414,0.894523,0.783107,0.655663,0.575926,0.502231,0.562529,0.429625,0.345625,0.276136,0.577567,0.428452,0.336157,0.255152,0.613722,0.474482,0.390423,0.321272,0.666448,0.570371,0.502339,0.444023,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6035,'2024/11/28 11:24:16:656',13,0.785467,0.735009,0.713773,0.695287,0.672571,0.765913,0.756372,0.7408,0.720877,0.784681,0.777002,0.757166,0.732669,0.799405,0.792616,0.771769,0.746423,0.809195,0.802509,0.783609,0.761222,0.889976,0.782165,0.657474,0.579583,0.506408,0.560815,0.432389,0.349273,0.281409,0.576533,0.431965,0.340429,0.257709,0.613094,0.473201,0.387136,0.316063,0.666082,0.567288,0.499025,0.440675,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6036,'2024/11/28 11:24:16:694',13,0.78958,0.742237,0.720799,0.702072,0.680209,0.769694,0.757023,0.741595,0.724665,0.788614,0.779889,0.764838,0.746959,0.804206,0.797667,0.78107,0.761098,0.816589,0.810842,0.794046,0.774288,0.884991,0.781549,0.656664,0.577495,0.502986,0.557585,0.431771,0.351007,0.283885,0.571298,0.431605,0.341502,0.259697,0.606293,0.471418,0.38748,0.316643,0.658223,0.560406,0.491683,0.432987,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6037,'2024/11/28 11:24:16:720',13,0.795312,0.748118,0.725756,0.707213,0.687268,0.776618,0.764205,0.748643,0.73216,0.796081,0.786425,0.772794,0.757205,0.812246,0.805189,0.791304,0.77478,0.825663,0.819396,0.803601,0.785865,0.876478,0.77149,0.649837,0.572432,0.498851,0.553172,0.427789,0.34843,0.282383,0.568514,0.42738,0.337222,0.253304,0.604684,0.469326,0.384491,0.311354,0.658125,0.560487,0.490122,0.42891,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6038,'2024/11/28 11:24:16:802',13,0.801163,0.753073,0.731623,0.713283,0.693251,0.782072,0.769784,0.75384,0.735784,0.803643,0.792621,0.779494,0.764112,0.82113,0.812929,0.79938,0.783155,0.835519,0.82676,0.810395,0.792339,0.862139,0.760418,0.641638,0.565462,0.49079,0.537854,0.41318,0.337879,0.274672,0.552377,0.408781,0.318943,0.236248,0.587954,0.452376,0.368177,0.296134,0.640074,0.540584,0.470422,0.409909,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6039,'2024/11/28 11:24:16:857',13,0.800743,0.77772,0.763834,0.754251,0.744869,0.790238,0.780502,0.774206,0.767872,0.797586,0.790552,0.782808,0.774776,0.803976,0.798226,0.790651,0.783314,0.807633,0.804133,0.799019,0.791704,0.476317,0.412575,0.344451,0.297645,0.248435,0.347366,0.283457,0.239962,0.206102,0.381645,0.315505,0.268504,0.227248,0.425351,0.374788,0.329808,0.289765,0.47277,0.448335,0.421313,0.396092,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6040,'2024/11/28 11:24:16:858',13,0.812179,0.759795,0.737435,0.717589,0.694922,0.7907,0.778787,0.761661,0.741201,0.812519,0.802274,0.78849,0.771675,0.829134,0.822107,0.808299,0.791153,0.841136,0.832242,0.816645,0.798865,0.853909,0.741326,0.62768,0.553275,0.474021,0.526561,0.399921,0.322143,0.257339,0.545354,0.397242,0.304845,0.221443,0.581267,0.444585,0.357119,0.283513,0.630009,0.526431,0.456137,0.396179,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6041,'2024/11/28 11:24:16:900',13,0.811217,0.761591,0.740565,0.722971,0.702524,0.799573,0.787423,0.769699,0.749578,0.819256,0.808465,0.793403,0.776218,0.835424,0.826374,0.810475,0.792752,0.847624,0.83898,0.824408,0.809858,0.826594,0.730231,0.609877,0.532055,0.459106,0.49892,0.374654,0.300912,0.240258,0.511723,0.363611,0.270343,0.185955,0.546482,0.404852,0.31924,0.24588,0.596319,0.492154,0.417871,0.350725,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6042,'2024/11/28 11:24:16:901',13,0.806793,0.786193,0.774563,0.761975,0.748224,0.801993,0.79312,0.783772,0.773534,0.808167,0.804029,0.793218,0.781761,0.813395,0.810051,0.802706,0.794486,0.814471,0.815251,0.810536,0.804724,0.491605,0.438007,0.366699,0.314349,0.263713,0.354468,0.289812,0.238937,0.197152,0.372379,0.299873,0.242523,0.195923,0.40456,0.336973,0.290549,0.250328,0.447138,0.41502,0.38681,0.358726,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6043,'2024/11/28 11:24:16:940',13,0.820106,0.765731,0.74375,0.724308,0.702006,0.799695,0.784638,0.767154,0.747461,0.821511,0.808107,0.79295,0.776204,0.837454,0.829093,0.812713,0.79398,0.849142,0.840881,0.826635,0.810295,0.817638,0.712944,0.59564,0.519326,0.440995,0.488169,0.366723,0.293651,0.228165,0.499578,0.350621,0.258609,0.172484,0.532508,0.391668,0.302278,0.226661,0.579848,0.472329,0.397428,0.331412,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6044,'2024/11/28 11:24:16:978',13,0.815948,0.764178,0.741431,0.721917,0.698886,0.796822,0.781844,0.764823,0.746779,0.817053,0.803829,0.788418,0.772129,0.833625,0.823627,0.807044,0.78973,0.847415,0.838597,0.823922,0.807635,0.795436,0.690701,0.569269,0.490314,0.416575,0.458211,0.335991,0.261335,0.196844,0.465234,0.317082,0.222749,0.140079,0.496497,0.352383,0.262742,0.185871,0.544181,0.434207,0.358116,0.289454,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6045,'2024/11/28 11:24:17:031',13,0.819786,0.787489,0.769625,0.754282,0.738192,0.812353,0.79243,0.7795,0.767652,0.819005,0.801952,0.78745,0.774563,0.822377,0.807625,0.795241,0.785364,0.819848,0.809939,0.802022,0.79558,0.437626,0.373313,0.290047,0.234583,0.179379,0.280816,0.203506,0.150235,0.10748,0.310213,0.224458,0.16677,0.118103,0.35206,0.27874,0.22197,0.171771,0.402305,0.360254,0.322197,0.284866,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6046,'2024/11/28 11:24:17:032',13,0.819791,0.763856,0.741851,0.722527,0.699601,0.796721,0.780879,0.762606,0.743275,0.817134,0.80101,0.783499,0.766132,0.832431,0.819155,0.800741,0.782169,0.843517,0.833977,0.819307,0.80313,0.788716,0.670631,0.556613,0.481571,0.402518,0.444072,0.319389,0.243147,0.178248,0.454787,0.29914,0.203414,0.1191,0.484711,0.337077,0.246555,0.168444,0.528508,0.410509,0.334942,0.268714,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6047,'2024/11/28 11:24:17:070',13,0.808606,0.779979,0.768873,0.75717,0.740453,0.804498,0.782999,0.767008,0.752621,0.811883,0.795105,0.780461,0.766753,0.817502,0.804186,0.792252,0.781356,0.818254,0.810359,0.800646,0.792923,0.463127,0.396032,0.313392,0.253222,0.199294,0.29317,0.223423,0.168547,0.123582,0.31046,0.223193,0.15822,0.10289,0.345411,0.257478,0.19653,0.14171,0.392375,0.341239,0.297922,0.254392,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6048,'2024/11/28 11:24:17:070',13,0.818932,0.761352,0.739352,0.718302,0.694407,0.792159,0.775164,0.756284,0.736902,0.812413,0.797157,0.780484,0.763616,0.826908,0.815451,0.797597,0.778976,0.837283,0.826955,0.810496,0.792934,0.779666,0.662006,0.546832,0.472388,0.391759,0.432661,0.311279,0.238121,0.174558,0.440377,0.284319,0.189874,0.104876,0.468557,0.321248,0.230951,0.153817,0.512488,0.395232,0.318699,0.252879,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6049,'2024/11/28 11:24:17:108',13,0.808468,0.782416,0.770429,0.760709,0.747424,0.795146,0.777919,0.761307,0.746167,0.801152,0.78503,0.769335,0.756522,0.807291,0.792759,0.778184,0.765996,0.812367,0.800041,0.786391,0.775806,0.493382,0.43096,0.339499,0.270859,0.211944,0.330451,0.246146,0.180692,0.12857,0.342157,0.24324,0.169101,0.105144,0.366546,0.266925,0.200927,0.143546,0.399412,0.33355,0.285888,0.242816,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6050,'2024/11/28 11:24:17:108',13,0.811663,0.751559,0.730025,0.709038,0.684662,0.781449,0.764869,0.74695,0.729405,0.801676,0.786136,0.768197,0.75018,0.816506,0.802506,0.781431,0.759746,0.826288,0.811605,0.79148,0.771006,0.774888,0.655166,0.536978,0.461458,0.381201,0.423282,0.296956,0.219264,0.150696,0.427584,0.272891,0.174678,0.086316,0.454201,0.305216,0.212924,0.134268,0.498116,0.379412,0.300777,0.233677,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6051,'2024/11/28 11:24:17:148',13,0.805595,0.744917,0.723242,0.702685,0.679602,0.777102,0.760831,0.743459,0.726264,0.796771,0.779875,0.76161,0.74287,0.810155,0.793427,0.769735,0.74642,0.818497,0.80428,0.784159,0.763009,0.768427,0.65369,0.535145,0.459853,0.380039,0.420509,0.292948,0.21338,0.143931,0.42605,0.270111,0.173176,0.085795,0.452246,0.306147,0.217525,0.145057,0.493616,0.380203,0.303739,0.239211,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6052,'2024/11/28 11:24:17:167',13,0.797772,0.737966,0.715744,0.695915,0.673545,0.769419,0.753348,0.736582,0.719167,0.788442,0.773123,0.755519,0.736873,0.802031,0.785382,0.761,0.736807,0.809301,0.793971,0.772313,0.750063,0.764941,0.655624,0.536496,0.459336,0.381306,0.421432,0.292762,0.212928,0.14266,0.426566,0.271272,0.174472,0.08469,0.454308,0.311999,0.224803,0.153937,0.496359,0.386621,0.311316,0.247388,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6053,'2024/11/28 11:24:17:190',13,0.76128,0.728936,0.712382,0.694712,0.673057,0.769076,0.757385,0.74039,0.724206,0.779405,0.764984,0.745877,0.72854,0.788091,0.771217,0.747834,0.727883,0.79329,0.778469,0.761846,0.748125,0.61218,0.579936,0.502495,0.443424,0.382812,0.404535,0.29626,0.216097,0.155075,0.403871,0.282067,0.193664,0.120215,0.419089,0.29605,0.21848,0.155605,0.44646,0.354695,0.292662,0.241124,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6054,'2024/11/28 11:24:17:190',13,0.789725,0.731739,0.709701,0.690227,0.66763,0.764387,0.748613,0.730961,0.712081,0.781934,0.76643,0.747302,0.726264,0.794117,0.777234,0.751577,0.725245,0.800992,0.78613,0.763959,0.740763,0.765426,0.657238,0.538478,0.460714,0.382713,0.422727,0.295302,0.216107,0.147142,0.42593,0.273004,0.17693,0.089287,0.451273,0.308732,0.222735,0.154527,0.490723,0.382033,0.307588,0.244876,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6055,'2024/11/28 11:24:17:224',13,0.77042,0.725834,0.704973,0.687184,0.665892,0.765867,0.74853,0.727667,0.706503,0.78419,0.762372,0.739503,0.717115,0.79559,0.773772,0.745801,0.720527,0.799349,0.781496,0.759356,0.739292,0.70131,0.637725,0.531858,0.460093,0.389771,0.434901,0.318359,0.231708,0.1641,0.436965,0.302564,0.204277,0.126818,0.456534,0.322133,0.234737,0.164201,0.487499,0.381716,0.313379,0.258268,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6056,'2024/11/28 11:24:17:224',13,0.783691,0.725079,0.703032,0.6833,0.660192,0.757707,0.743323,0.726212,0.707703,0.774262,0.758782,0.738176,0.715693,0.785646,0.769093,0.742938,0.715603,0.791964,0.776529,0.753364,0.728672,0.767272,0.661421,0.541924,0.461684,0.382838,0.424351,0.295639,0.214758,0.145172,0.428162,0.276369,0.181166,0.096818,0.452839,0.307208,0.219107,0.150284,0.49092,0.38051,0.305256,0.242275,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6057,'2024/11/28 11:24:17:250',13,0.774409,0.718394,0.6978,0.678588,0.655941,0.756526,0.741308,0.723447,0.704804,0.770323,0.752711,0.730192,0.706056,0.779806,0.760844,0.733737,0.706189,0.783774,0.768044,0.744916,0.720636,0.767883,0.663427,0.542985,0.465634,0.39221,0.427986,0.296536,0.212989,0.143702,0.433195,0.280234,0.186697,0.105508,0.458391,0.311625,0.224749,0.15788,0.495161,0.386341,0.312415,0.25086,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6058,'2024/11/28 11:24:17:328',13,0.772687,0.715165,0.694849,0.676123,0.651709,0.757233,0.738804,0.718455,0.69894,0.769884,0.748026,0.723864,0.700633,0.776417,0.754908,0.726386,0.699996,0.777292,0.758088,0.733158,0.709329,0.779641,0.672308,0.550588,0.471607,0.401634,0.4395,0.310868,0.22624,0.155616,0.444055,0.292411,0.199381,0.116805,0.469368,0.320434,0.233074,0.164291,0.505597,0.396094,0.322602,0.260646,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6059,'2024/11/28 11:24:17:381',13,0.75829,0.737274,0.71697,0.70502,0.693393,0.741096,0.721298,0.704395,0.69026,0.74172,0.72165,0.703234,0.688158,0.741503,0.719725,0.701769,0.68856,0.739085,0.721568,0.708407,0.699114,0.484169,0.421568,0.340557,0.274699,0.219161,0.312824,0.236464,0.173515,0.121339,0.327369,0.241169,0.171643,0.109343,0.353272,0.271917,0.215431,0.1659,0.388305,0.335855,0.298512,0.262963,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6060,'2024/11/28 11:24:17:381',13,0.771409,0.71286,0.691009,0.671115,0.647067,0.756209,0.735483,0.713809,0.693418,0.767651,0.742144,0.716551,0.69278,0.772917,0.747449,0.71931,0.694457,0.771261,0.750501,0.726229,0.704226,0.788631,0.683163,0.559553,0.480001,0.410975,0.447594,0.316308,0.22961,0.158934,0.455293,0.298322,0.204975,0.121906,0.482866,0.328891,0.240008,0.168018,0.520262,0.409685,0.335219,0.270195,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6061,'2024/11/28 11:24:17:419',13,0.773908,0.760469,0.734289,0.712513,0.69162,0.748658,0.721514,0.699891,0.683318,0.746332,0.719059,0.697577,0.680137,0.743947,0.716008,0.694889,0.677894,0.739425,0.717638,0.702075,0.688712,0.479777,0.413481,0.335296,0.272017,0.217591,0.312615,0.235344,0.175718,0.125672,0.334781,0.254066,0.189741,0.13249,0.369903,0.295085,0.242335,0.196667,0.413173,0.367047,0.333022,0.300418,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6062,'2024/11/28 11:24:17:419',13,0.760723,0.705864,0.685573,0.665617,0.639817,0.756669,0.733808,0.70847,0.684054,0.765845,0.735085,0.705178,0.677662,0.767906,0.737084,0.705829,0.677982,0.762554,0.741736,0.716746,0.693164,0.813547,0.704922,0.576421,0.497302,0.429184,0.466858,0.332175,0.244823,0.17636,0.48066,0.315643,0.222624,0.143822,0.512665,0.353414,0.262934,0.192313,0.554105,0.440724,0.36543,0.300767,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6063,'2024/11/28 11:24:17:461',13,0.775293,0.771808,0.749048,0.730129,0.711605,0.748838,0.718869,0.699345,0.684614,0.746954,0.714,0.692246,0.675432,0.744959,0.711148,0.68901,0.67265,0.741878,0.71678,0.70087,0.687375,0.502824,0.436729,0.363964,0.303348,0.25592,0.331208,0.255312,0.199623,0.1516,0.353209,0.269114,0.205534,0.14949,0.390254,0.310237,0.257623,0.21149,0.435996,0.387363,0.35068,0.314363,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6064,'2024/11/28 11:24:17:461',13,0.764006,0.703529,0.682963,0.663033,0.637997,0.76072,0.73415,0.707404,0.681575,0.769918,0.736007,0.70306,0.674043,0.769872,0.737656,0.705017,0.677187,0.760373,0.737666,0.712374,0.690117,0.829963,0.716507,0.59102,0.510214,0.440616,0.478407,0.344961,0.259358,0.190983,0.494514,0.331151,0.241604,0.164527,0.529741,0.368374,0.279253,0.208178,0.573817,0.459358,0.384204,0.317469,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6065,'2024/11/28 11:24:17:498',13,0.770484,0.76553,0.742049,0.723047,0.703308,0.750102,0.72036,0.700048,0.684646,0.750362,0.716068,0.692949,0.675074,0.748377,0.713038,0.689392,0.672217,0.744491,0.719618,0.703125,0.688875,0.547164,0.487534,0.415987,0.357906,0.313347,0.361747,0.279875,0.22189,0.17321,0.382216,0.291962,0.225467,0.167716,0.420286,0.332405,0.276863,0.227265,0.467712,0.414972,0.37708,0.337967,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6066,'2024/11/28 11:24:17:498',13,0.765093,0.705097,0.683826,0.662508,0.637045,0.755614,0.733904,0.707781,0.681628,0.765892,0.738465,0.705371,0.675109,0.767077,0.740235,0.70651,0.67711,0.759731,0.738948,0.71289,0.689217,0.846336,0.730366,0.602949,0.52276,0.450206,0.497072,0.366861,0.283034,0.21643,0.51465,0.349794,0.260448,0.183701,0.549418,0.388194,0.299381,0.229471,0.592505,0.477606,0.402254,0.337542,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6067,'2024/11/28 11:24:17:519',13,0.77427,0.760424,0.734413,0.715827,0.694005,0.75782,0.725001,0.700642,0.681102,0.75951,0.723768,0.696495,0.676151,0.757884,0.722964,0.695365,0.676431,0.754384,0.730031,0.710555,0.69464,0.600337,0.547536,0.471111,0.406754,0.353026,0.409563,0.311828,0.24332,0.186977,0.430388,0.324692,0.250386,0.185702,0.468939,0.366119,0.3019,0.246756,0.514675,0.450418,0.406492,0.364969,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6068,'2024/11/28 11:24:17:519',13,0.766476,0.708527,0.68768,0.664876,0.638822,0.757423,0.736536,0.71058,0.683452,0.768434,0.742254,0.709871,0.678487,0.770471,0.74197,0.708665,0.679031,0.762871,0.741299,0.716786,0.694817,0.859849,0.738107,0.611677,0.535467,0.465126,0.511966,0.376664,0.293289,0.226846,0.532607,0.364936,0.274581,0.198216,0.569182,0.405703,0.318412,0.249647,0.61338,0.499163,0.42464,0.36062,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6069,'2024/11/28 11:24:17:541',13,0.755032,0.720209,0.693365,0.672975,0.648153,0.754782,0.730604,0.70806,0.688372,0.761639,0.734417,0.705845,0.683948,0.762858,0.733507,0.701631,0.679127,0.758556,0.736552,0.716042,0.701012,0.681316,0.651078,0.58835,0.536559,0.476613,0.454348,0.347177,0.271497,0.20998,0.468548,0.350272,0.27021,0.2014,0.503714,0.388101,0.322473,0.26945,0.548981,0.475,0.428998,0.389653,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6070,'2024/11/28 11:24:17:541',13,0.766428,0.711478,0.690234,0.668416,0.643494,0.755865,0.73788,0.714033,0.688027,0.768623,0.745172,0.713705,0.68194,0.773938,0.746921,0.713285,0.68215,0.76994,0.748093,0.723948,0.701366,0.868356,0.750841,0.622184,0.546837,0.476472,0.518972,0.385333,0.30143,0.234105,0.538271,0.37454,0.281819,0.202565,0.575269,0.419282,0.333335,0.264506,0.622237,0.514298,0.44393,0.383778,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6071,'2024/11/28 11:24:17:562',13,0.767972,0.715857,0.695378,0.674067,0.649802,0.759336,0.741808,0.719886,0.696398,0.772958,0.750802,0.721293,0.690994,0.780357,0.755405,0.724959,0.695117,0.778442,0.759175,0.736775,0.715297,0.873541,0.761508,0.631116,0.556104,0.489898,0.529378,0.392383,0.308552,0.240558,0.545678,0.386902,0.296571,0.220289,0.584827,0.432379,0.348382,0.28023,0.638274,0.534612,0.463454,0.400563,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
6072,'2024/11/28 11:24:17:563',13,0.756516,0.71508,0.693222,0.675119,0.651119,0.755681,0.739505,0.71699,0.694319,0.76982,0.749054,0.71866,0.692129,0.777682,0.754677,0.718542,0.687555,0.778027,0.75737,0.730619,0.707481,0.777609,0.708333,0.610946,0.546854,0.476734,0.511149,0.386775,0.298976,0.234059,0.529509,0.38438,0.29058,0.217433,0.565354,0.42635,0.345259,0.283484,0.609873,0.510356,0.44595,0.395549,0.122909,0.651343,9.611422,0.300495,0.725291,2.757305,1.020617,2.519999,3.361501,0.981104,0.270785,2.278553
